,symbol,entry_dt,position_size,entry_price_0,qty_0,entry_price_1,qty_1,exit_dt,exit_type,profit_loss,fees,status,exit_price_0,exit_price_1
124,FILUSDT_LTCUSDT,2024-01-12 12:00:00,167000.0,6.276,-13304.652644996813,75.16,1110.9632783395423,2024-02-19 12:00:00,exitcondition,-9230.706402928476,162.38464679853575,closed,6.622,70.91
125,ETHUSDT_UNIUSDT,2024-02-19 08:00:00,36400.0,2927.89,6.216080522150764,7.717,-2358.429441492808,2024-02-19 20:00:00,exitcondition,273.887406954553,36.53694370347728,closed,2937.51,7.627
126,APTUSDT_FILUSDT,2024-01-04 20:00:00,50600.0,10.809,-2340.642057544639,6.515,3883.346124328473,2024-02-19 20:00:00,exitcondition,4996.2930403851105,53.09814652019256,closed,9.963,7.302
127,ETHUSDT_UNIUSDT,2024-02-20 00:00:00,36400.0,2946.55,6.176715141436595,7.708,-2361.183186299948,2024-02-20 04:00:00,exitcondition,244.73556146340417,36.5223677807317,closed,2908.38,7.5
128,FILUSDT_UNIUSDT,2024-02-19 20:00:00,36400.0,7.29,-2496.5706447187927,7.622,2387.824717921805,2024-02-22 20:00:00,exitcondition,-3054.139180532562,34.87293040973372,closed,8.326,7.44
129,AVAXUSDT_NEARUSDT,2024-02-21 08:00:00,44200.0,37.376,-591.2885273972603,3.229,6844.224218024156,2024-02-22 20:00:00,exitcondition,292.43136408343776,44.346215682041716,closed,37.304,3.265
130,ADAUSDT_UNIUSDT,2024-02-19 12:00:00,36400.0,0.6295,-28911.83478951549,7.663,2375.0489364478663,2024-02-23 16:00:00,exitcondition,10526.175950227394,41.6630879751137,closed,0.5776,11.409
131,AVAXUSDT_DOTUSDT,2024-02-16 08:00:00,101600.0,40.791,1245.372753793729,7.732,-6570.098292809105,2024-02-23 20:00:00,exitcondition,-4662.648530888838,99.26867573455559,closed,36.43,7.61
132,UNIUSDT_VETUSDT,2024-02-26 20:00:00,14300.0,10.536,678.6256643887624,0.05014,-142600.71798962905,2024-02-27 12:00:00,exitcondition,471.69220790745646,14.535846103953729,closed,10.954,0.04885
133,UNIUSDT_VETUSDT,2024-02-28 12:00:00,14300.0,10.658,670.8575717770689,0.05212,-137183.4228702993,2024-02-29 00:00:00,exitcondition,664.9974790050302,14.632498739502516,closed,10.959,0.04876
134,DOTUSDT_LTCUSDT,2024-01-12 08:00:00,130600.0,8.072,8089.692765113975,72.97,-894.8883102644922,2024-02-29 08:00:00,exitcondition,-3814.0700751615605,128.6929649624192,closed,8.647,82.44
135,ADAUSDT_AVAXUSDT,2024-02-27 00:00:00,94800.0,0.6199,76463.94579770931,39.338,-1204.9417865676953,2024-02-29 08:00:00,exitcondition,2139.91130233924,95.86995565116962,closed,0.6852,41.69
136,LINKUSDT_SOLUSDT,2024-02-23 04:00:00,143600.0,17.936,4003.122212310437,101.934,-704.3773422018169,2024-02-29 16:00:00,exitcondition,-12534.759088838282,137.33262045558087,closed,20.194,132.595
137,DOTUSDT_FILUSDT,2024-02-29 04:00:00,130600.0,8.441,-7736.0502310152815,7.64,8547.120418848168,2024-02-29 20:00:00,exitcondition,7203.417097177768,134.2017085485889,closed,8.566,8.598
138,AVAXUSDT_NEARUSDT,2024-02-29 12:00:00,44200.0,43.007,-513.8698351431162,3.969,5568.153187200806,2024-02-29 20:00:00,exitcondition,592.8648607262962,44.49643243036315,closed,42.475,4.024
139,AVAXUSDT_LINKUSDT,2024-02-09 16:00:00,101600.0,37.578,-1351.854808664644,18.362,2766.5831608757217,2024-03-01 04:00:00,exitcondition,-3648.9275008124605,99.77553624959378,closed,42.789,19.581
140,AVAXUSDT_DOTUSDT,2024-03-01 04:00:00,101600.0,42.704,-1189.5841139003371,8.362,6075.101650322889,2024-03-02 00:00:00,exitcondition,1863.6084193342344,102.53180420966711,closed,42.807,8.686
141,ADAUSDT_AVAXUSDT,2024-02-29 12:00:00,94800.0,0.6913,68566.46897150297,43.007,-1102.1461622526565,2024-03-02 00:00:00,exitcondition,2256.9220756439236,95.92846103782196,closed,0.7203,42.807
142,DOTUSDT_FILUSDT,2024-03-02 04:00:00,130600.0,8.965,-7283.88176240937,8.537,7649.057045800631,2024-03-02 08:00:00,exitcondition,1977.2518104813314,131.58862590524066,closed,8.934,8.774
143,AVAXUSDT_NEARUSDT,2024-03-01 20:00:00,44200.0,42.062,-525.4148637725262,3.916,5643.513789581206,2024-03-02 08:00:00,exitcondition,842.1381906003916,44.6210690953002,closed,42.668,4.122
144,AVAXUSDT_LINKUSDT,2024-03-01 20:00:00,101600.0,42.062,1207.7409538300606,19.885,-2554.689464420417,2024-03-02 08:00:00,exitcondition,-2795.8115901730416,100.20209420491348,closed,42.668,21.264
145,APTUSDT_FILUSDT,2024-02-28 12:00:00,50600.0,12.017,-2105.3507530997754,7.778,3252.7642067369507,2024-03-02 20:00:00,exitcondition,4597.882222564063,52.89894111128203,closed,12.022,9.174
146,ETHUSDT_LINKUSDT,2024-03-02 08:00:00,143600.0,3433.71,20.9103273136054,21.249,-3378.9825403548402,2024-03-04 00:00:00,exitcondition,3713.2506251777218,145.45662531258887,closed,3493.31,20.52
147,DOTUSDT_VETUSDT,2024-03-03 20:00:00,14300.0,9.677,-738.8653508318694,0.04922,145266.1519707436,2024-03-04 08:00:00,exitcondition,240.99004614593827,14.42049502307297,closed,9.809,0.05159
148,AVAXUSDT_LINKUSDT,2024-03-03 08:00:00,101600.0,41.875,-1213.134328358209,20.245,2509.261546060756,2024-03-05 20:00:00,exitcondition,-840.4171572859415,101.17979142135704,closed,37.919,18.029
149,ADAUSDT_UNIUSDT,2024-02-29 08:00:00,36400.0,0.6846,-26584.86707566462,10.883,1672.3329964164295,2024-03-06 00:00:00,exitcondition,3607.40206250269,38.20370103125134,closed,0.6924,13.122
150,ATOMUSDT_FILUSDT,2024-03-07 00:00:00,92400.0,14.234,-3245.7496136012364,10.068,4588.796185935638,2024-03-08 08:00:00,exitcondition,3334.6676141649477,94.06733380708248,closed,13.5,10.254
151,DOTUSDT_FILUSDT,2024-03-04 12:00:00,130600.0,9.984,-6540.464743589743,9.954,6560.17681334137,2024-03-08 20:00:00,exitcondition,7990.518105037982,134.595259052519,closed,10.503,11.676
152,ADAUSDT_UNIUSDT,2024-03-09 20:00:00,36400.0,0.7386,-24641.21310587598,14.158,1285.492301172482,2024-03-11 00:00:00,exitcondition,642.4285194666052,36.7212142597333,closed,0.7164,14.243
153,AVAXUSDT_LINKUSDT,2024-03-06 12:00:00,101600.0,40.941,1240.809946019882,19.603,-2591.440085701168,2024-03-11 00:00:00,exitcondition,-4419.659005345653,99.39017049732718,closed,42.033,21.952
154,ETHUSDT_LINKUSDT,2024-03-11 00:00:00,143600.0,3881.32,18.498861212164933,21.703,-3308.2983919273834,2024-03-11 08:00:00,exitcondition,3609.2179259177237,145.40460896295886,closed,4024.55,21.397
155,ADAUSDT_AVAXUSDT,2024-03-07 16:00:00,94800.0,0.7443,63683.99838774688,43.824,-1081.5991237677986,2024-03-11 12:00:00,exitcondition,-3067.295009983873,93.26635249500805,closed,0.7379,46.293
156,DOTUSDT_LTCUSDT,2024-03-05 20:00:00,130600.0,8.913,-7326.377201840009,77.57,841.8202913497487,2024-03-11 12:00:00,exitcondition,1123.7110837272994,131.16185554186364,closed,10.727,94.77
157,AVAXUSDT_VETUSDT,2024-02-29 04:00:00,14300.0,41.392,-172.73869346733667,0.04795,149113.66006256518,2024-03-11 12:00:00,exitcondition,-736.63435955848,13.931682820220761,closed,46.293,0.04868
158,FILUSDT_LTCUSDT,2024-03-06 20:00:00,167000.0,9.912,-8424.13236481033,84.34,990.0403130187336,2024-03-11 16:00:00,exitcondition,6399.998340865588,170.19999917043282,closed,11.175,102.06
159,AVAXUSDT_LINKUSDT,2024-03-11 12:00:00,101600.0,46.244,-1098.5208891964362,21.384,2375.6079311634867,2024-03-12 04:00:00,exitcondition,-3379.1960465208163,99.91040197673959,closed,48.352,20.864
160,AVAXUSDT_FILUSDT,2024-03-12 20:00:00,101600.0,56.846,-893.6424726453929,10.777,4713.742228820637,2024-03-13 04:00:00,exitcondition,2858.6826655782315,103.02934133278913,closed,53.483,10.738
161,DOTUSDT_FILUSDT,2024-03-09 12:00:00,130600.0,10.904,-5988.628026412326,11.321,5768.041692429997,2024-03-13 20:00:00,exitcondition,-5339.829397308829,127.93008530134558,closed,11.015,10.514
162,AVAXUSDT_DOTUSDT,2024-03-12 16:00:00,101600.0,53.79,-944.4134597508831,10.676,4758.3364556013485,2024-03-14 00:00:00,exitcondition,2264.8835838078385,102.73244179190392,closed,54.869,11.339
163,DOTUSDT_VETUSDT,2024-03-04 12:00:00,14300.0,9.984,-716.1458333333334,0.05068,141081.2943962115,2024-03-14 08:00:00,exitcondition,-1300.701141558143,13.64964942922093,closed,11.365,0.04848
164,AVAXUSDT_DOTUSDT,2024-03-14 04:00:00,101600.0,57.752,-879.6232165119823,11.187,4540.985071958524,2024-03-14 12:00:00,exitcondition,3387.437538039904,103.29371876901996,closed,56.439,11.68
165,NEARUSDT_VETUSDT,2024-03-06 16:00:00,14300.0,4.804,1488.3430474604495,0.04491,-159207.30349588065,2024-03-14 16:00:00,exitcondition,4344.44004926311,16.472220024631554,closed,7.924,0.04673
166,ATOMUSDT_FILUSDT,2024-03-14 00:00:00,92400.0,14.128,-3270.101925254813,10.636,4343.738247461452,2024-03-15 12:00:00,exitcondition,307.5734396568537,92.55378671982842,closed,12.371,9.38
167,AVAXUSDT_DOTUSDT,2024-03-15 04:00:00,101600.0,54.23,-936.750875898949,10.783,4711.119354539554,2024-03-16 12:00:00,exitcondition,-6670.9099962345335,98.26454500188274,closed,59.151,10.358
168,AVAXUSDT_NEARUSDT,2024-03-16 00:00:00,44200.0,58.456,-378.06213220199805,7.492,2949.81313400961,2024-03-17 08:00:00,exitcondition,1819.0589683144349,45.10952948415722,closed,51.579,7.229
169,AVAXUSDT_DOTUSDT,2024-03-16 20:00:00,101600.0,52.81,961.9390266994886,9.854,-5155.266896691699,2024-03-17 12:00:00,exitcondition,2869.5621262632844,103.03478106313165,closed,55.928,9.865
170,AVAXUSDT_FILUSDT,2024-03-13 20:00:00,101600.0,54.177,-937.6672757812356,10.522,4827.979471583349,2024-03-18 04:00:00,exitcondition,-11635.931085068243,95.78203445746588,closed,60.528,9.348
171,ADAUSDT_UNIUSDT,2024-03-11 08:00:00,36400.0,0.7354,-24748.43622518357,14.306,1272.1934852509437,2024-03-19 04:00:00,exitcondition,-1295.093140978862,35.75245342951057,closed,0.6364,11.364
172,ETHUSDT_LINKUSDT,2024-03-14 12:00:00,143600.0,3959.22,18.134885154146524,21.641,-3317.7764428630844,2024-03-23 00:00:00,exitcondition,-523.126475914487,143.33843676204276,closed,3331.11,18.391
173,ETHUSDT_LINKUSDT,2024-03-25 20:00:00,143600.0,3642.53,-19.711574098222936,19.471,3687.5353089209593,2024-03-26 04:00:00,exitcondition,1472.3051108464815,144.33615255542324,closed,3626.04,19.797
174,DOTUSDT_LTCUSDT,2024-03-16 20:00:00,130600.0,9.854,-6626.750558148976,84.74,770.5924002832193,2024-03-27 04:00:00,exitcondition,10271.717518297228,135.7358587591486,closed,9.717,96.87
175,ADAUSDT_UNIUSDT,2024-03-21 00:00:00,36400.0,0.6398,28446.389496717722,11.92,-1526.8456375838925,2024-03-27 16:00:00,exitcondition,-845.5216762369116,35.97723916188154,closed,0.6367,12.426
176,ADAUSDT_UNIUSDT,2024-03-27 20:00:00,36400.0,0.6455,-28195.197521301317,12.221,1489.2398330742164,2024-03-28 08:00:00,exitcondition,264.4360461678147,36.53221802308391,closed,0.6515,12.522
177,ADAUSDT_UNIUSDT,2024-03-28 12:00:00,36400.0,0.6525,-27892.720306513413,12.414,1466.0866763331724,2024-03-28 20:00:00,exitcondition,726.7344470184755,36.763367223509235,closed,0.6502,12.865
178,UNIUSDT_VETUSDT,2024-03-16 08:00:00,14300.0,13.022,549.0708032560283,0.04523,-158080.91974353304,2024-03-29 00:00:00,exitcondition,-400.62159055443635,14.099689204722782,closed,12.754,0.046982
179,DOTUSDT_FILUSDT,2024-03-21 08:00:00,130600.0,9.344,6988.441780821919,8.951,-7295.2742710311695,2024-03-29 04:00:00,exitcondition,-2615.1360466583183,129.29243197667085,closed,9.42,9.379
180,FILUSDT_LTCUSDT,2024-03-18 16:00:00,167000.0,8.957,-9322.317740314837,83.05,1005.4184226369657,2024-03-29 12:00:00,exitcondition,13847.760277093515,173.92388013854674,closed,9.585,102.63
181,ETHUSDT_UNIUSDT,2024-03-16 12:00:00,36400.0,3695.24,-4.925255193167427,12.72,1430.817610062893,2024-03-29 12:00:00,exitcondition,1103.2870323092504,36.951643516154626,closed,3556.66,12.989
182,UNIUSDT_VETUSDT,2024-03-29 04:00:00,14300.0,12.798,-558.6810439131115,0.045683,156513.36383337347,2024-03-29 20:00:00,exitcondition,179.40798655972233,14.389703993279863,closed,12.642,0.046297
183,ADAUSDT_UNIUSDT,2024-03-30 00:00:00,36400.0,0.665,-27368.421052631576,12.654,1438.2803856488067,2024-03-30 04:00:00,exitcondition,167.0870870870884,36.48354354354355,closed,0.6587,12.651
184,ETHUSDT_UNIUSDT,2024-03-29 20:00:00,36400.0,3502.57,-5.196184515941152,12.643,1439.531756703314,2024-03-30 20:00:00,exitcondition,216.40789837850096,36.50820394918925,closed,3508.87,12.817
185,ETHUSDT_UNIUSDT,2024-03-31 00:00:00,36400.0,3508.66,-5.1871654705785115,12.618,1442.3838960215564,2024-03-31 08:00:00,exitcondition,346.2827477106635,36.573141373855336,closed,3631.68,13.319
186,ATOMUSDT_FILUSDT,2024-03-27 12:00:00,92400.0,12.361,-3737.5616859477386,9.401,4914.370811615786,2024-03-31 20:00:00,exitcondition,2274.1301621010034,93.53706508105051,closed,12.277,9.795
187,UNIUSDT_VETUSDT,2024-03-30 20:00:00,14300.0,12.825,-557.504873294347,0.045453,157305.348381845,2024-04-01 04:00:00,exitcondition,267.56344520391997,14.43378172260196,closed,12.765,0.046977
188,UNIUSDT_VETUSDT,2024-04-01 16:00:00,14300.0,12.305,-581.0646078829744,0.043432,164625.16117148646,2024-04-02 04:00:00,exitcondition,95.14069357646989,14.347570346788235,closed,11.686,0.041838
189,ETHUSDT_LINKUSDT,2024-03-28 16:00:00,143600.0,3581.6,-20.046906410542775,19.36,3708.6776859504134,2024-04-02 08:00:00,exitcondition,432.36165400937693,143.8161808270047,closed,3368.29,18.331
190,FILUSDT_UNIUSDT,2024-03-14 20:00:00,36400.0,10.155,-1792.220580994584,13.514,1346.75151694539,2024-04-02 12:00:00,exitcondition,-164.77256148173137,36.317613719259136,closed,8.646,11.397
191,ETHUSDT_UNIUSDT,2024-03-31 12:00:00,36400.0,3613.38,-5.036835317625049,13.014,1398.4939296142616,2024-04-03 04:00:00,exitcondition,-1274.7459569360735,35.76262702153196,closed,3317.89,11.021
192,ADAUSDT_AVAXUSDT,2024-03-24 08:00:00,94800.0,0.6382,-74271.3882795362,53.447,886.8598798810036,2024-04-03 16:00:00,exitcondition,-2135.7361850697357,93.73213190746513,closed,0.5814,46.314
193,AVAXUSDT_NEARUSDT,2024-03-18 08:00:00,44200.0,61.336,-360.31042128603104,7.766,2845.7378315735255,2024-04-03 16:00:00,exitcondition,2384.8650779193854,45.392432538959696,closed,46.314,6.71
194,ADAUSDT_UNIUSDT,2024-04-02 04:00:00,36400.0,0.5962,-30526.66890305267,11.707,1554.6254377722728,2024-04-03 16:00:00,exitcondition,-721.1701930340025,36.03941490348299,closed,0.5814,10.958
195,AVAXUSDT_NEARUSDT,2024-04-04 04:00:00,44200.0,46.102,-479.3718276864345,6.424,3440.224159402241,2024-04-04 12:00:00,exitcondition,1101.185218095905,44.750592609047956,closed,46.997,6.878
196,ADAUSDT_UNIUSDT,2024-04-04 08:00:00,36400.0,0.5762,31586.254772648383,11.073,-1643.6376772329088,2024-04-04 16:00:00,exitcondition,288.6349850239696,36.544317492511986,closed,0.5882,11.121
197,AVAXUSDT_DOTUSDT,2024-03-29 16:00:00,101600.0,53.12,956.3253012048193,9.598,-5292.769326943113,2024-04-06 16:00:00,exitcondition,1410.4518841149174,102.30522594205746,closed,48.236,8.447
198,ETHUSDT_LINKUSDT,2024-04-03 16:00:00,143600.0,3330.78,-21.55651228841292,17.906,4009.829107561711,2024-04-06 20:00:00,exitcondition,-2337.177576269815,142.4314112118651,closed,3350.76,17.43
199,FILUSDT_UNIUSDT,2024-04-07 04:00:00,36400.0,8.704,2090.9926470588234,11.423,-1593.2767224021711,2024-04-07 08:00:00,exitcondition,228.28915157145374,36.51414457578572,closed,8.693,11.259
200,DOTUSDT_VETUSDT,2024-03-27 12:00:00,14300.0,9.616,743.5524126455907,0.04623,-154661.47523253298,2024-04-08 12:00:00,exitcondition,-308.696584357385,14.145651707821308,closed,8.992,0.045245
201,AVAXUSDT_NEARUSDT,2024-04-06 20:00:00,44200.0,47.996,-460.4550379198266,6.928,3189.953810623557,2024-04-08 12:00:00,exitcondition,652.1238340059916,44.526061917003,closed,50.475,7.494
202,AVAXUSDT_VETUSDT,2024-03-24 16:00:00,14300.0,53.612,133.36566440349176,0.041744,-171282.10042161748,2024-04-08 12:00:00,exitcondition,-1012.7051951035711,13.793647402448215,closed,50.475,0.045245
203,ADAUSDT_VETUSDT,2024-03-02 00:00:00,14300.0,0.7206,-9922.286983069664,0.04887,146306.52752199714,2024-04-08 12:00:00,exitcondition,570.2173262271897,14.585108663113594,closed,0.6096,0.045245
204,FILUSDT_UNIUSDT,2024-04-08 04:00:00,36400.0,8.734,2083.8103961529655,11.42,-1593.6952714535903,2024-04-09 00:00:00,exitcondition,881.9625318370503,36.84098126591853,closed,9.322,11.641
205,ADAUSDT_AVAXUSDT,2024-04-06 16:00:00,94800.0,0.5845,81094.95295124037,48.132,-984.7918224881577,2024-04-09 08:00:00,exitcondition,1200.1310020198912,95.40006550100995,closed,0.6024,48.348
206,ADAUSDT_UNIUSDT,2024-04-06 08:00:00,36400.0,0.5819,31276.85169273071,11.074,-1643.4892541087231,2024-04-09 16:00:00,exitcondition,550.9061275141885,36.67545306375709,closed,0.6067,11.203
207,AVAXUSDT_DOTUSDT,2024-04-08 16:00:00,101600.0,49.661,1022.9355027083627,9.027,-5627.561759166944,2024-04-10 20:00:00,exitcondition,1401.8408076951118,102.30092040384756,closed,47.369,8.363
208,ADAUSDT_UNIUSDT,2024-04-10 00:00:00,36400.0,0.5916,30764.029749830966,11.218,-1622.3925833481903,2024-04-10 20:00:00,exitcondition,1408.6747205875406,37.10433736029377,closed,0.5827,10.208
209,ADAUSDT_AVAXUSDT,2024-04-10 12:00:00,94800.0,0.5781,81992.73482096524,47.464,-998.6516096409911,2024-04-11 04:00:00,exitcondition,1489.283911217211,95.5446419556086,closed,0.5894,46.905
210,AVAXUSDT_NEARUSDT,2024-04-10 12:00:00,44200.0,47.464,-465.6160458452722,6.924,3191.796649335644,2024-04-11 04:00:00,exitcondition,449.12500682812345,44.424562503414066,closed,46.905,6.984
211,FILUSDT_VETUSDT,2024-03-03 16:00:00,14300.0,10.422,-686.0487430435617,0.04891,146186.87384992844,2024-04-12 12:00:00,exitcondition,1797.9567097753084,15.198978354887654,closed,8.124,0.050332
212,LINKUSDT_SOLUSDT,2024-04-12 04:00:00,143600.0,17.776,-4039.153915391539,174.185,412.20541378419495,2024-04-12 20:00:00,exitcondition,3056.872878201935,145.12843643910097,closed,14.466,148.991
213,AVAXUSDT_FILUSDT,2024-03-21 04:00:00,101600.0,55.862,909.3838387454799,8.884,-5718.144979738856,2024-04-12 20:00:00,exitcondition,-1378.059223611619,100.91097038819419,closed,38.385,6.357
214,AVAXUSDT_LINKUSDT,2024-03-24 12:00:00,101600.0,53.854,943.2911204367364,18.38,-2763.873775843308,2024-04-12 20:00:00,exitcondition,-3707.4800622632133,99.7462599688684,closed,38.385,14.466
215,DOTUSDT_FILUSDT,2024-04-12 00:00:00,130600.0,8.387,-7785.859067604626,8.057,8104.753630383517,2024-04-12 20:00:00,exitcondition,-2292.2783793408043,129.45386081032962,closed,6.897,6.357
216,AVAXUSDT_NEARUSDT,2024-04-12 08:00:00,44200.0,46.377,-476.52931409966146,6.78,3259.5870206489676,2024-04-13 04:00:00,exitcondition,385.90904173013746,44.39295452086507,closed,38.134,5.689
217,ATOMUSDT_FILUSDT,2024-04-11 16:00:00,92400.0,10.697,-4318.967934935029,8.108,5698.075974346324,2024-04-13 12:00:00,exitcondition,-1554.341587226277,91.62282920638687,closed,9.076,6.607
218,DOTUSDT_FILUSDT,2024-04-13 00:00:00,130600.0,7.234,-9026.817804810617,6.607,9883.456939609505,2024-04-13 16:00:00,exitcondition,1006.5543990152298,131.1032771995076,closed,7.099,6.588
219,DOTUSDT_FILUSDT,2024-04-13 20:00:00,130600.0,6.405,-10195.160031225605,5.663,11530.990641003002,2024-04-14 00:00:00,exitcondition,759.3251853417215,130.97966259267088,closed,6.381,5.707
220,AVAXUSDT_NEARUSDT,2024-04-15 16:00:00,44200.0,36.855,-599.6472663139331,5.394,4097.1449758991475,2024-04-16 16:00:00,exitcondition,940.2524164611654,44.670126208230585,closed,32.901,5.049
221,AVAXUSDT_FILUSDT,2024-04-16 20:00:00,101600.0,33.956,1496.0537165743904,5.956,-8529.214237743452,2024-04-18 12:00:00,exitcondition,1824.3510999617808,102.5121755499809,closed,34.937,5.911
222,DOTUSDT_FILUSDT,2024-04-14 04:00:00,130600.0,6.384,-10228.696741854636,5.645,11567.759078830824,2024-04-19 20:00:00,exitcondition,2632.495082924325,131.91624754146216,closed,6.783,6.222
223,DOTUSDT_FILUSDT,2024-04-20 20:00:00,130600.0,7.24,9019.337016574586,6.57,-9939.117199391172,2024-04-22 08:00:00,exitcondition,1545.8210138163606,131.37291050690817,closed,7.456,6.605
224,AVAXUSDT_FILUSDT,2024-04-19 12:00:00,101600.0,35.404,1434.8661168229578,6.238,-8143.635780698942,2024-04-22 12:00:00,exitcondition,2648.1233954505037,102.92406169772525,closed,38.897,6.529
225,ADAUSDT_AVAXUSDT,2024-04-22 08:00:00,94800.0,0.5058,93712.9300118624,38.459,-1232.4813437686887,2024-04-23 12:00:00,exitcondition,1277.2165421992545,95.43860827109962,closed,0.514,38.037
226,ADAUSDT_UNIUSDT,2024-04-18 20:00:00,36400.0,0.454,40088.10572687224,7.236,-2515.2017689331124,2024-04-25 16:00:00,exitcondition,-1223.094975440955,35.78845251227952,closed,0.4728,8.031
227,NEARUSDT_VETUSDT,2024-04-11 04:00:00,14300.0,6.981,1024.2085661080075,0.04755,-150368.03364879073,2024-04-26 00:00:00,exitcondition,1315.6739627208055,14.957836981360405,closed,7.099,0.03964
228,ADAUSDT_UNIUSDT,2024-04-26 16:00:00,36400.0,0.4659,-39064.17686198755,7.583,2400.1054991428196,2024-04-26 20:00:00,exitcondition,337.87731150526713,36.56893865575263,closed,0.4653,7.721
229,ADAUSDT_AVAXUSDT,2024-04-23 16:00:00,94800.0,0.505,93861.38613861386,38.953,-1216.851076938875,2024-04-27 00:00:00,exitcondition,1584.1509480961206,95.59207547404806,closed,0.4633,34.414
230,DOTUSDT_FILUSDT,2024-04-27 00:00:00,130600.0,6.761,9658.33456589262,6.003,-10877.894386140262,2024-04-27 04:00:00,exitcondition,1343.2518247605951,131.2716259123803,closed,6.732,5.855
231,ETHUSDT_LINKUSDT,2024-04-20 00:00:00,143600.0,3054.91,23.50314739223087,13.935,-5152.493720846788,2024-04-27 16:00:00,exitcondition,2060.4125154926546,144.63020625774632,closed,3144.35,13.931
232,ATOMUSDT_FILUSDT,2024-04-27 16:00:00,92400.0,8.253,-5597.964376590331,5.772,8004.158004158004,2024-04-28 16:00:00,exitcondition,1737.666042437035,93.26883302121851,closed,8.325,6.039
233,DOTUSDT_FILUSDT,2024-04-29 08:00:00,130600.0,6.575,9931.558935361216,5.804,-11250.861474844934,2024-04-29 12:00:00,exitcondition,-1827.2400062366853,129.68637999688167,closed,6.508,5.904
234,DOTUSDT_FILUSDT,2024-04-29 16:00:00,130600.0,6.624,9858.091787439615,5.848,-11166.210670314638,2024-04-30 16:00:00,exitcondition,-1668.7686074598332,129.7656156962701,closed,6.139,5.568
235,FILUSDT_UNIUSDT,2024-04-23 00:00:00,36400.0,6.567,2771.432922186691,8.197,-2220.3245089666952,2024-04-30 20:00:00,exitcondition,92.40143995603444,36.446200719978016,closed,5.537,6.88
236,ADAUSDT_UNIUSDT,2024-04-29 12:00:00,36400.0,0.453,-40176.600441501105,7.57,2404.227212681638,2024-04-30 20:00:00,exitcondition,-965.2998795640983,35.917350060217956,closed,0.4351,6.88
237,ADAUSDT_AVAXUSDT,2024-04-29 16:00:00,94800.0,0.457,103719.9124726477,34.937,-1356.7278243695796,2024-04-30 20:00:00,exitcondition,1472.2531986146448,95.53612659930732,closed,0.4351,32.187
238,DOTUSDT_FILUSDT,2024-05-01 00:00:00,130600.0,6.417,10176.094748324762,5.622,-11615.083600142298,2024-05-01 08:00:00,exitcondition,2033.712083980504,131.61685604199025,closed,6.277,5.328
239,ADAUSDT_UNIUSDT,2024-05-01 00:00:00,36400.0,0.441,41269.84126984127,7.031,-2588.536481297113,2024-05-01 08:00:00,exitcondition,216.1703837653193,36.50808519188266,closed,0.4271,6.726
240,AVAXUSDT_LINKUSDT,2024-04-19 16:00:00,101600.0,35.348,1437.1393006676474,13.988,-3631.684300829282,2024-05-01 16:00:00,exitcondition,253.17240995684824,101.72658620497843,closed,32.352,12.734
241,AVAXUSDT_VETUSDT,2024-04-22 00:00:00,14300.0,37.115,-192.64448336252187,0.04122,173459.48568655993,2024-05-01 16:00:00,exitcondition,-409.26992172198067,14.09536503913901,closed,32.352,0.033543
242,DOTUSDT_VETUSDT,2024-05-01 00:00:00,14300.0,6.417,-1114.2278323203989,0.036008,198566.98511441902,2024-05-01 20:00:00,exitcondition,-633.1454530285154,13.983427273485741,closed,6.734,0.034626
243,ATOMUSDT_FILUSDT,2024-05-02 20:00:00,92400.0,8.664,5332.40997229917,5.946,-7769.929364278507,2024-05-03 12:00:00,exitcondition,892.7105374967523,92.84635526874837,closed,8.736,5.873
244,AVAXUSDT_NEARUSDT,2024-05-01 16:00:00,44200.0,32.459,-680.8589297267321,5.925,3729.957805907173,2024-05-03 16:00:00,exitcondition,1344.1929527974507,44.872096476398724,closed,35.139,6.771
245,ADAUSDT_AVAXUSDT,2024-05-03 12:00:00,94800.0,0.4479,105827.1935699933,33.551,-1412.7745819796726,2024-05-04 16:00:00,exitcondition,-1707.10435471242,93.94644782264379,closed,0.4676,36.238
246,AVAXUSDT_FILUSDT,2024-04-26 12:00:00,101600.0,35.19,1443.5919295254334,5.971,-8507.787640261262,2024-05-05 00:00:00,exitcondition,2411.444161605387,102.8057220808027,closed,37.373,6.06
247,ATOMUSDT_FILUSDT,2024-05-03 20:00:00,92400.0,8.802,5248.807089297887,6.055,-7630.0578034682085,2024-05-05 16:00:00,exitcondition,1489.3613642721791,93.14468068213608,closed,9.215,6.146
248,AVAXUSDT_NEARUSDT,2024-05-04 16:00:00,44200.0,36.204,-610.4297867638935,6.845,3228.6340394448503,2024-05-05 16:00:00,exitcondition,1277.8788879895671,44.83893944399479,closed,37.422,7.479
249,DOTUSDT_VETUSDT,2024-05-04 12:00:00,14300.0,7.13,1002.805049088359,0.037181,-192302.5201043544,2024-05-05 20:00:00,exitcondition,153.14720523191698,14.37657360261596,closed,7.282,0.037156
250,UNIUSDT_VETUSDT,2024-04-24 20:00:00,14300.0,7.801,-916.5491603640559,0.04018,177949.22847187656,2024-05-05 20:00:00,exitcondition,-268.1191660665061,14.165940416966748,closed,7.51,0.037156
